91, 53, 34 
98, 56, 42 
113, 70, 61 
131, 90, 86 
123, 81, 83 
79, 38, 44 
109, 68, 74 
98, 55, 62 
94, 52, 54 
144, 98, 100 
131, 86, 83 
132, 87, 84 
123, 78, 73 
125, 80, 75 
118, 73, 68 
137, 94, 87 
139, 96, 89 
123, 80, 71 
104, 61, 52 
139, 99, 89 
138, 98, 88 
139, 99, 89 
150, 110, 100 
88, 48, 40 
107, 67, 59 
141, 101, 93 
147, 107, 99 
173, 130, 121 
165, 122, 113 
157, 117, 109 
139, 99, 91 
99, 60, 55 
91, 52, 47 
106, 68, 65 
97, 59, 56 
137, 99, 98 
105, 67, 66 
138, 98, 98 
125, 85, 85 
135, 95, 95 
77, 37, 37 
111, 70, 68 
128, 90, 87 
141, 111, 109 
100, 75, 71 
98, 70, 66 
111, 84, 77 
113, 84, 78 
97, 68, 60 
94, 64, 54 
104, 74, 64 
129, 96, 87 
112, 79, 70 
42, 9, 0 
52, 19, 10 
95, 65, 55 
70, 40, 30 
90, 60, 52 
119, 89, 81 
92, 57, 55 
97, 63, 61 
124, 91, 86 
116, 87, 81 
113, 88, 83 
121, 102, 95 
74, 63, 57 
113, 110, 103 
142, 143, 137 
154, 159, 153 
147, 149, 144 
145, 146, 140 
154, 146, 143 
170, 159, 153 
124, 105, 101 
119, 98, 95 
114, 90, 90 
94, 68, 69 
74, 44, 42 
105, 72, 67 
111, 71, 63 
94, 52, 40 
96, 50, 37 
111, 65, 50 
126, 80, 65 
97, 54, 38 
112, 68, 55 
110, 68, 54 
119, 80, 65 
106, 67, 52 
124, 85, 70 
96, 57, 42 
72, 32, 22 
40, 0, 0 
102, 58, 49 
120, 76, 67 
116, 68, 58 
123, 75, 65 
122, 72, 63 
134, 84, 75 
68, 20, 10 
43, 0, 0 
74, 27, 19 
135, 92, 83 
120, 77, 70 
83, 45, 36 
108, 70, 61 
87, 50, 41 
63, 25, 14 
43, 5, 0 
102, 64, 55 
125, 87, 78 
97, 58, 51 
97, 58, 51 
120, 81, 74 
120, 81, 74 
105, 64, 58 
135, 95, 87 
120, 75, 69 
143, 99, 88 
147, 99, 87 
125, 78, 62 
145, 96, 81 
139, 91, 71 
128, 77, 56 
133, 82, 61 
123, 75, 55 
123, 76, 60 
154, 106, 92 
82, 38, 25 
119, 75, 64 
126, 84, 72 
140, 101, 86 
129, 90, 75 
89, 52, 36 
142, 105, 89 
114, 76, 63 
142, 104, 91 
122, 84, 75 
98, 60, 49 
114, 71, 62 
124, 82, 70 
96, 54, 42 
98, 56, 44 
134, 90, 81 
129, 85, 76 
127, 83, 74 
117, 73, 64 
117, 73, 64 
142, 98, 89 
105, 63, 51 
143, 101, 89 
133, 94, 79 
99, 60, 45 
118, 81, 65 
119, 82, 66 
119, 81, 70 
144, 106, 95 
103, 65, 54 
134, 96, 85 
120, 82, 71 
132, 94, 83 
127, 89, 78 
131, 93, 82 
119, 81, 70 
105, 67, 56 
69, 31, 22 
152, 114, 105 
115, 77, 68 
99, 61, 52 
79, 41, 32 
73, 35, 26 
124, 88, 76 
81, 43, 32 
127, 87, 77 
112, 69, 60 
102, 55, 49 
111, 66, 60 
83, 38, 32 
40, 0, 0 
97, 59, 50 
112, 75, 66 
59, 25, 15 
43, 6, 0 
80, 40, 30 
73, 29, 20 
95, 47, 37 
146, 98, 86 
163, 117, 104 
106, 63, 47 
76, 32, 19 
90, 46, 33 
123, 76, 66 
158, 111, 101 
114, 67, 57 
155, 108, 98 
131, 84, 74 
120, 73, 63 
113, 66, 56 
109, 62, 52 
92, 44, 32 
52, 4, 0 
154, 106, 92 
90, 44, 29 
52, 8, 0 
107, 65, 53 
172, 127, 122 
147, 102, 96 
155, 111, 100 
130, 88, 74 
116, 73, 67 
131, 93, 90 
160, 126, 124 
86, 61, 57 
34, 19, 12 
54, 46, 43 
128, 129, 133 
176, 185, 192 
152, 166, 169 
158, 176, 176 
152, 168, 168 
164, 176, 174 
163, 168, 164 
115, 112, 107 
97, 82, 77 
104, 81, 75 
101, 68, 59 
120, 82, 71 
126, 84, 72 
130, 86, 73 
118, 70, 58 
118, 70, 58 
131, 83, 73 
94, 46, 36 
119, 69, 62 
142, 94, 84 
134, 88, 75 
124, 81, 65 
86, 39, 29 
109, 62, 52 
104, 59, 53 
115, 70, 64 
110, 67, 61 
112, 71, 65 
95, 54, 50 
68, 29, 24 
136, 97, 90 
97, 56, 50 
88, 45, 38 
101, 54, 48 
112, 63, 56 
121, 73, 63 
111, 67, 56 
86, 44, 30 
62, 19, 10 
121, 78, 69 
90, 49, 43 
81, 40, 34 
145, 104, 98 
149, 108, 102 
148, 108, 100 
144, 104, 96 
95, 55, 47 
144, 105, 98 
120, 79, 73 
120, 81, 76 
107, 67, 65 
138, 100, 99 
141, 105, 105 
143, 109, 108 
142, 108, 109 
128, 97, 95 
140, 106, 104 
150, 115, 111 
141, 102, 97 
129, 86, 79 
141, 96, 90 
124, 79, 74 
110, 66, 65 
76, 34, 35 
102, 61, 59 
135, 94, 88 
128, 88, 80 
122, 82, 72 
120, 83, 67 
100, 63, 45 
100, 61, 44 
95, 56, 39 
106, 64, 50 
114, 72, 60 
109, 65, 56 
118, 73, 67 
102, 54, 50 
123, 78, 73 
101, 58, 52 
126, 85, 79 
93, 50, 43 
116, 73, 66 
115, 72, 65 
122, 79, 72 
101, 57, 48 
127, 83, 74 
113, 66, 56 
95, 49, 36 
103, 55, 43 
126, 78, 64 
132, 83, 68 
133, 84, 67 
125, 76, 61 
109, 61, 47 
120, 73, 63 
133, 89, 80 
112, 68, 59 
120, 76, 67 
123, 80, 73 
125, 82, 75 
127, 86, 80 
94, 53, 47 
76, 37, 32 
89, 50, 45 
87, 49, 46 
74, 36, 35 
100, 65, 63 
90, 55, 53 
110, 74, 74 
111, 73, 72 
128, 87, 83 
122, 79, 72 
90, 45, 39 
109, 65, 56 
106, 59, 51 
112, 65, 55 
106, 58, 46 
111, 63, 49 
111, 63, 49 
113, 66, 50 
115, 69, 54 
100, 57, 40 
96, 53, 37 
132, 91, 73 
111, 72, 55 
154, 117, 101 
139, 102, 93 
82, 48, 39 
88, 51, 43 
129, 92, 84 
103, 64, 57 
107, 69, 60 
96, 56, 48 
63, 23, 13 
123, 85, 72 
130, 92, 79 
124, 86, 73 
128, 92, 80 
86, 49, 40 
94, 59, 53 
108, 73, 69 
98, 67, 64 
113, 88, 84 
59, 42, 35 
150, 139, 135 
181, 178, 173 
181, 183, 180 
180, 186, 182 
204, 213, 208 
214, 219, 213 
182, 181, 176 
92, 83, 76 
109, 90, 84 
108, 80, 76 
72, 38, 36 
110, 70, 68 
124, 83, 81 
127, 86, 82 
94, 55, 50 
90, 53, 47 
123, 84, 79 
129, 90, 85 
108, 67, 65 
130, 89, 87 
113, 69, 68 
103, 59, 58 
89, 45, 44 
125, 81, 80 
125, 84, 82 
110, 69, 67 
110, 69, 65 
137, 96, 92 
120, 81, 74 
69, 28, 24 
102, 56, 56 
99, 53, 53 
129, 83, 83 
114, 70, 67 
120, 77, 71 
95, 55, 47 
87, 44, 35 
86, 43, 34 
108, 64, 55 
97, 50, 42 
120, 73, 65 
114, 69, 63 
100, 57, 51 
135, 94, 88 
119, 80, 75 
113, 74, 67 
121, 81, 73 
107, 67, 57 
109, 69, 59 
72, 32, 22 
108, 65, 56 
100, 57, 48 
92, 49, 40 
99, 56, 47 
111, 68, 59 
109, 66, 57 
123, 83, 75 
101, 61, 53 
114, 73, 67 
92, 53, 46 
71, 32, 27 
123, 84, 77 
88, 49, 42 
110, 72, 63 
96, 57, 50 
109, 72, 64 
115, 78, 70 
114, 77, 71 
113, 76, 70 
89, 54, 48 
117, 79, 76 
130, 93, 87 
96, 58, 55 
125, 88, 82 
114, 75, 70 
133, 94, 87 
131, 92, 87 
76, 38, 35 
123, 89, 88 
137, 103, 102 
128, 93, 87 
97, 61, 49 
110, 73, 57 
117, 78, 61 
109, 67, 53 
103, 60, 51 
103, 62, 58 
93, 51, 53 
90, 49, 53 
149, 108, 114 
128, 86, 90 
141, 99, 100 
128, 84, 83 
124, 79, 76 
121, 76, 73 
108, 63, 60 
129, 84, 81 
124, 79, 76 
110, 66, 63 
61, 18, 12 
123, 80, 74 
110, 67, 60 
132, 92, 84 
126, 86, 78 
110, 70, 62 
113, 73, 65 
165, 124, 118 
155, 114, 108 
137, 96, 90 
114, 73, 67 
123, 80, 73 
113, 70, 61 
110, 70, 62 
128, 87, 81 
121, 80, 76 
140, 101, 96 
139, 99, 97 
166, 128, 125 
164, 126, 125 
124, 86, 85 
142, 102, 102 
123, 83, 83 
123, 83, 83 
130, 90, 88 
141, 100, 98 
140, 102, 99 
97, 68, 64 
98, 70, 67 
136, 108, 104 
117, 89, 85 
88, 59, 53 
118, 89, 81 
123, 93, 85 
124, 94, 84 
135, 102, 95 
87, 54, 45 
55, 22, 15 
132, 99, 92 
100, 70, 62 
93, 63, 55 
91, 61, 53 
72, 41, 36 
115, 81, 79 
143, 109, 107 
77, 46, 43 
104, 75, 69 
104, 79, 74 
145, 126, 120 
48, 37, 31 
163, 160, 153 
175, 176, 170 
182, 187, 181 
108, 110, 105 
129, 130, 124 
163, 158, 154 
128, 117, 111 
144, 125, 121 
123, 99, 97 
106, 80, 81 
108, 78, 78 
141, 110, 107 
133, 96, 90 
126, 86, 78 
103, 59, 48 
87, 43, 30 
125, 79, 66 
138, 94, 81 
135, 93, 79 
153, 113, 101 
117, 79, 66 
105, 67, 54 
103, 67, 53 
102, 66, 52 
63, 25, 12 
38, 0, 0 
88, 45, 36 
121, 77, 68 
149, 102, 92 
139, 91, 81 
86, 38, 28 
99, 49, 40 
122, 72, 63 
135, 85, 76 
111, 63, 53 
111, 64, 56 
122, 78, 69 
80, 37, 30 
52, 12, 4 
106, 68, 59 
109, 72, 63 
87, 49, 38 
48, 10, 0 
118, 80, 71 
103, 65, 56 
114, 75, 68 
72, 33, 26 
132, 93, 86 
122, 83, 76 
140, 99, 93 
132, 92, 84 
126, 82, 73 
131, 87, 76 
106, 58, 46 
84, 36, 22 
156, 107, 92 
157, 108, 91 
121, 73, 51 
117, 69, 47 
145, 96, 79 
130, 83, 67 
122, 76, 63 
87, 43, 32 
116, 74, 62 
130, 88, 76 
111, 71, 59 
97, 58, 43 
60, 21, 6 
118, 79, 64 
125, 85, 73 
73, 33, 23 
88, 48, 40 
124, 84, 76 
87, 44, 35 
86, 44, 32 
108, 66, 54 
125, 83, 71 
132, 88, 79 
124, 80, 71 
129, 85, 76 
134, 90, 81 
119, 75, 66 
110, 66, 57 
118, 75, 66 
120, 78, 66 
91, 51, 39 
121, 82, 67 
107, 70, 54 
114, 76, 63 
90, 52, 43 
112, 73, 66 
80, 41, 34 
117, 79, 70 
119, 81, 72 
84, 46, 37 
111, 73, 64 
132, 94, 83 
141, 103, 92 
135, 97, 86 
156, 118, 107 
125, 87, 76 
94, 56, 45 
114, 76, 65 
80, 42, 31 
110, 72, 61 
130, 94, 82 
95, 57, 46 
124, 84, 74 
130, 87, 78 
119, 74, 68 
127, 82, 76 
118, 75, 68 
103, 63, 55 
173, 135, 126 
161, 124, 115 
93, 59, 49 
80, 43, 34 
84, 44, 34 
83, 39, 30 
141, 93, 83 
150, 102, 90 
142, 96, 83 
110, 67, 51 
125, 81, 68 
133, 89, 76 
141, 94, 84 
113, 66, 56 
113, 66, 56 
93, 46, 36 
79, 32, 22 
73, 26, 16 
75, 28, 18 
63, 17, 4 
61, 13, 1 
126, 78, 64 
136, 88, 74 
79, 33, 18 
55, 11, 0 
140, 98, 86 
142, 97, 91 
135, 90, 84 
131, 87, 74 
99, 55, 42 
127, 84, 77 
117, 77, 75 
129, 95, 93 
77, 52, 48 
90, 75, 68 
57, 49, 46 
118, 119, 123 
167, 176, 183 
172, 186, 189 
159, 177, 177 
174, 190, 189 
179, 191, 189 
163, 168, 164 
128, 125, 120 
159, 144, 139 
137, 114, 108 
141, 108, 99 
98, 60, 49 
89, 47, 35 
119, 75, 62 
121, 75, 62 
102, 54, 42 
100, 52, 42 
106, 58, 48 
106, 57, 50 
113, 65, 55 
135, 89, 76 
125, 81, 68 
133, 86, 76 
126, 79, 69 
88, 44, 35 
99, 54, 48 
108, 65, 59 
99, 56, 50 
132, 91, 87 
85, 46, 39 
117, 78, 71 
131, 91, 83 
107, 62, 56 
80, 33, 25 
110, 61, 54 
119, 71, 61 
85, 41, 28 
99, 57, 43 
132, 90, 78 
107, 64, 55 
64, 21, 14 
100, 59, 53 
97, 54, 48 
107, 67, 59 
163, 120, 113 
138, 95, 86 
111, 68, 59 
121, 81, 71 
112, 69, 62 
133, 92, 86 
78, 37, 33 
69, 29, 27 
136, 98, 97 
110, 75, 73 
64, 30, 29 
132, 98, 96 
133, 98, 96 
113, 76, 70 
150, 111, 104 
115, 72, 65 
112, 67, 61 
106, 61, 55 
110, 66, 63 
135, 94, 92 
91, 50, 46 
115, 76, 69 
144, 106, 97 
167, 129, 118 
97, 59, 48 
109, 71, 58 
97, 57, 45 
102, 62, 50 
133, 91, 79 
126, 83, 74 
112, 68, 59 
107, 62, 56 
86, 38, 34 
86, 41, 36 
81, 37, 36 
75, 31, 30 
66, 22, 21 
64, 20, 19 
102, 57, 54 
91, 46, 43 
87, 42, 37 
110, 65, 60 
77, 30, 24 
100, 53, 45 
129, 80, 73 
119, 71, 61 
124, 74, 65 
110, 60, 49 
109, 59, 50 
125, 77, 67 
124, 82, 70 
115, 75, 63 
119, 79, 67 
98, 58, 46 
111, 73, 62 
119, 81, 70 
112, 75, 66 
79, 42, 33 
70, 36, 27 
31, 0, 0 
73, 40, 33 
96, 63, 58 
69, 38, 33 
85, 54, 49 
77, 46, 43 
67, 33, 31 
70, 29, 25 
90, 47, 41 
109, 64, 59 
119, 74, 68 
123, 76, 70 
138, 91, 83 
127, 79, 69 
112, 64, 52 
113, 65, 53 
128, 80, 66 
143, 97, 84 
71, 28, 12 
89, 45, 32 
133, 91, 75 
143, 104, 89 
115, 77, 64 
114, 80, 70 
130, 97, 88 
117, 82, 76 
92, 55, 49 
104, 65, 58 
120, 82, 73 
68, 28, 20 
112, 72, 62 
120, 80, 68 
119, 81, 68 
142, 104, 91 
139, 103, 91 
121, 84, 75 
96, 61, 55 
103, 68, 64 
120, 89, 86 
146, 120, 119 
54, 36, 34 
151, 140, 138 
187, 183, 180 
187, 189, 188 
203, 209, 207 
172, 181, 178 
165, 170, 166 
165, 164, 160 
125, 116, 111 
108, 89, 85 
115, 87, 83 
118, 84, 82 
131, 91, 89 
101, 60, 58 
113, 72, 68 
139, 102, 96 
112, 78, 69 
135, 98, 92 
110, 73, 67 
91, 51, 49 
79, 39, 37 
82, 41, 39 
77, 36, 34 
61, 17, 16 
83, 39, 38 
97, 56, 52 
102, 61, 57 
126, 85, 81 
96, 55, 51 
85, 44, 38 
124, 83, 77 
100, 56, 53 
79, 38, 34 
111, 70, 66 
108, 69, 64 
123, 84, 77 
115, 76, 69 
104, 64, 56 
146, 103, 96 
108, 65, 59 
129, 84, 79 
123, 78, 75 
101, 56, 53 
93, 49, 48 
86, 45, 43 
109, 69, 67 
92, 54, 51 
94, 57, 51 
85, 48, 42 
115, 76, 69 
110, 71, 64 
112, 72, 64 
119, 79, 71 
137, 97, 89 
118, 78, 70 
99, 59, 51 
81, 41, 33 
81, 38, 31 
107, 67, 59 
116, 75, 69 
114, 73, 67 
128, 87, 81 
141, 102, 95 
75, 36, 29 
76, 39, 31 
123, 86, 80 
110, 73, 67 
97, 60, 54 
117, 82, 78 
117, 82, 78 
120, 87, 82 
98, 63, 61 
84, 49, 45 
81, 46, 44 
100, 65, 61 
102, 64, 61 
94, 57, 51 
94, 56, 53 
112, 77, 75 
124, 90, 91 
91, 57, 58 
84, 49, 47 
123, 86, 78 
114, 76, 65 
49, 10, 0 
98, 56, 44 
141, 98, 89 
124, 83, 79 
110, 70, 70 
86, 46, 47 
70, 30, 31 
126, 84, 85 
113, 72, 70 
123, 79, 76 
108, 64, 61 
116, 72, 73 
116, 71, 74 
132, 87, 90 
122, 78, 79 
95, 51, 52 
73, 29, 28 
116, 72, 71 
121, 77, 76 
144, 103, 101 
118, 77, 75 
73, 32, 30 
77, 36, 34 
121, 80, 78 
65, 24, 22 
84, 43, 41 
96, 55, 51 
101, 58, 52 
113, 70, 63 
112, 69, 63 
76, 35, 29 
118, 77, 73 
126, 87, 82 
111, 71, 69 
129, 89, 87 
143, 105, 102 
69, 31, 28 
82, 44, 41 
76, 38, 35 
73, 33, 31 
94, 54, 52 
95, 55, 53 
93, 55, 52 
58, 27, 24 
67, 37, 35 
94, 64, 62 
105, 76, 72 
127, 96, 93 
121, 90, 85 
93, 60, 55 
94, 61, 54 
73, 40, 35 
42, 9, 2 
120, 87, 82 
155, 122, 117 
108, 77, 72 
128, 97, 92 
143, 112, 107 
134, 103, 100 
86, 52, 50 
93, 59, 57 
97, 66, 63 
84, 56, 52 
107, 83, 79 
140, 123, 116 
44, 33, 27 
115, 112, 105 
208, 209, 203 
167, 172, 166 
159, 164, 158 
209, 210, 204 
152, 147, 143 
174, 163, 157 
92, 73, 69 
59, 34, 30 
33, 1, 2 
77, 41, 41 
166, 128, 125 
142, 101, 97 
116, 71, 65 
115, 71, 62 
123, 79, 68 
115, 71, 60 
124, 81, 72 
113, 75, 64 
104, 70, 60 
64, 31, 22 
56, 26, 16 
56, 26, 16 
38, 8, 0 
35, 3, 0 
90, 50, 40 
126, 82, 71 
133, 89, 78 
114, 67, 57 
118, 70, 60 
127, 77, 66 
146, 94, 83 
154, 104, 93 
126, 76, 65 
88, 40, 28 
135, 88, 78 
135, 91, 80 
115, 72, 63 
101, 61, 51 
90, 52, 41 
93, 55, 44 
49, 11, 2 
70, 32, 23 
117, 79, 70 
102, 64, 55 
34, 0, 0 
71, 32, 25 
122, 83, 78 
111, 72, 67 
112, 71, 65 
115, 75, 67 
118, 74, 65 
109, 65, 54 
116, 68, 56 
135, 87, 73 
118, 69, 54 
114, 65, 48 
117, 70, 52 
108, 61, 43 
133, 85, 71 
127, 81, 68 
118, 71, 61 
155, 111, 102 
87, 44, 35 
52, 9, 0 
96, 53, 44 
147, 105, 93 
141, 99, 87 
144, 102, 90 
74, 31, 22 
111, 68, 59 
101, 56, 50 
145, 100, 94 
160, 117, 108 
102, 60, 48 
68, 26, 14 
115, 73, 61 
128, 84, 75 
146, 102, 93 
107, 63, 54 
85, 41, 32 
131, 86, 80 
109, 65, 56 
128, 85, 76 
136, 93, 84 
68, 28, 18 
86, 46, 34 
114, 76, 63 
60, 22, 11 
60, 19, 17 
96, 54, 55 
93, 51, 52 
114, 73, 71 
92, 51, 47 
121, 80, 76 
100, 61, 54 
126, 88, 79 
126, 88, 77 
85, 47, 36 
114, 76, 63 
128, 91, 75 
143, 106, 90 
165, 128, 110 
97, 60, 42 
107, 70, 54 
87, 51, 39 
147, 109, 100 
133, 93, 85 
125, 82, 75 
156, 111, 106 
137, 92, 87 
105, 62, 56 
75, 34, 28 
124, 86, 77 
117, 80, 71 
119, 82, 73 
131, 93, 84 
116, 76, 66 
133, 89, 80 
123, 76, 66 
108, 60, 48 
121, 75, 62 
94, 51, 35 
146, 102, 89 
163, 119, 106 
156, 110, 97 
89, 43, 30 
95, 48, 38 
113, 66, 56 
114, 66, 54 
145, 97, 85 
132, 84, 72 
92, 44, 32 
117, 68, 54 
166, 117, 102 
136, 87, 72 
95, 48, 32 
103, 57, 42 
155, 111, 98 
147, 100, 92 
135, 88, 80 
93, 47, 32 
43, 0, 0 
60, 17, 10 
101, 62, 57 
116, 82, 80 
50, 25, 21 
54, 39, 32 
156, 148, 145 
147, 148, 152 
152, 161, 168 
168, 182, 185 
170, 188, 188 
177, 193, 192 
179, 191, 189 
194, 198, 197 
202, 198, 195 
239, 224, 219 
165, 142, 136 
154, 124, 116 
91, 54, 45 
115, 75, 65 
101, 57, 46 
115, 71, 60 
118, 71, 61 
116, 69, 61 
113, 66, 58 
103, 56, 50 
146, 99, 91 
113, 66, 56 
109, 63, 50 
107, 60, 50 
112, 65, 55 
134, 87, 79 
127, 82, 76 
74, 31, 25 
81, 38, 32 
69, 28, 22 
131, 90, 84 
122, 81, 75 
104, 64, 56 
95, 50, 44 
110, 63, 55 
120, 71, 64 
119, 71, 61 
111, 65, 52 
118, 74, 61 
135, 91, 80 
147, 103, 94 
138, 93, 87 
77, 34, 27 
92, 47, 41 
109, 66, 59 
127, 83, 74 
104, 60, 49 
101, 59, 47 
124, 82, 70 
123, 80, 71 
92, 49, 42 
76, 33, 27 
140, 99, 95 
161, 121, 119 
137, 99, 98 
151, 116, 114 
139, 106, 101 
112, 77, 73 
135, 98, 92 
113, 74, 67 
119, 79, 71 
104, 60, 51 
105, 60, 54 
126, 85, 81 
146, 107, 102 
58, 19, 14 
43, 4, 0 
84, 45, 38 
103, 65, 56 
92, 54, 45 
114, 76, 67 
129, 89, 79 
135, 95, 85 
105, 62, 55 
117, 74, 67 
132, 87, 81 
97, 52, 46 
123, 75, 71 
110, 62, 60 
151, 105, 105 
138, 94, 95 
101, 57, 58 
112, 66, 66 
123, 77, 77 
113, 67, 67 
141, 96, 93 
135, 90, 87 
141, 93, 89 
124, 76, 72 
142, 93, 88 
109, 60, 55 
92, 41, 37 
103, 53, 46 
107, 57, 50 
78, 29, 22 
121, 79, 67 
110, 70, 58 
132, 92, 80 
99, 59, 47 
114, 76, 65 
108, 70, 59 
106, 69, 60 
151, 114, 105 
127, 93, 84 
105, 71, 62 
88, 55, 48 
47, 14, 7 
79, 48, 43 
52, 21, 16 
57, 26, 23 
34, 1, 0 
68, 27, 25 
115, 71, 68 
107, 62, 59 
106, 61, 56 
137, 89, 85 
117, 70, 64 
129, 80, 73 
114, 66, 56 
124, 76, 66 
122, 76, 63 
99, 52, 42 
104, 60, 47 
151, 109, 97 
128, 86, 74 
111, 71, 59 
111, 73, 62 
120, 86, 76 
75, 42, 33 
97, 62, 56 
49, 14, 8 
60, 23, 15 
108, 69, 62 
138, 98, 90 
141, 101, 91 
113, 73, 61 
125, 85, 73 
114, 76, 63 
111, 73, 60 
131, 93, 84 
98, 61, 53 
95, 58, 52 
42, 11, 8 
85, 61, 59 
39, 21, 21 
178, 168, 167 
180, 176, 175 
192, 193, 195 
191, 197, 197 
127, 136, 135 
184, 188, 187 
145, 144, 140 
120, 111, 106 
102, 83, 79 
125, 97, 94 
91, 57, 55 
75, 37, 36 
119, 78, 76 
103, 62, 58 
103, 66, 60 
100, 66, 57 
95, 58, 52 
109, 72, 66 
94, 54, 52 
107, 67, 65 
101, 60, 58 
75, 34, 32 
123, 79, 78 
139, 95, 94 
75, 34, 30 
117, 76, 72 
95, 54, 50 
82, 41, 37 
88, 47, 41 
115, 74, 68 
114, 73, 69 
85, 46, 41 
98, 59, 54 
118, 81, 75 
120, 83, 77 
99, 62, 56 
132, 93, 88 
106, 65, 61 
79, 35, 34 
104, 60, 59 
97, 51, 53 
96, 52, 53 
116, 74, 75 
71, 31, 31 
119, 80, 81 
70, 35, 33 
38, 3, 1 
49, 15, 13 
113, 78, 74 
116, 81, 77 
107, 70, 64 
93, 54, 47 
102, 63, 56 
94, 53, 47 
84, 44, 36 
89, 49, 41 
121, 78, 71 
117, 74, 67 
127, 86, 80 
101, 60, 54 
85, 44, 38 
83, 42, 36 
74, 35, 30 
87, 50, 44 
107, 70, 64 
72, 37, 33 
42, 7, 3 
117, 83, 81 
60, 26, 24 
54, 20, 18 
67, 33, 31 
93, 59, 57 
104, 70, 68 
116, 82, 80 
107, 72, 70 
86, 51, 47 
27, 0, 0 
106, 70, 70 
88, 53, 57 
127, 91, 95 
135, 96, 97 
115, 76, 71 
127, 87, 79 
118, 78, 66 
120, 78, 66 
113, 73, 63 
96, 55, 51 
115, 75, 73 
140, 100, 100 
126, 86, 86 
121, 80, 78 
102, 61, 57 
126, 83, 76 
70, 27, 21 
125, 81, 80 
107, 63, 64 
98, 53, 56 
71, 27, 28 
113, 69, 70 
141, 97, 96 
114, 70, 69 
47, 3, 0 
84, 43, 39 
92, 51, 47 
70, 29, 25 
59, 18, 14 
54, 13, 9 
62, 21, 17 
145, 104, 100 
125, 84, 80 
101, 58, 52 
95, 52, 45 
89, 46, 40 
62, 19, 13 
137, 96, 92 
114, 73, 69 
97, 57, 55 
75, 35, 33 
48, 10, 7 
74, 36, 33 
131, 93, 90 
138, 100, 97 
172, 132, 130 
118, 79, 74 
98, 59, 54 
118, 80, 77 
147, 113, 111 
111, 81, 79 
111, 80, 78 
146, 115, 113 
150, 119, 116 
