131, 93, 89 
159, 126, 123 
86, 61, 56 
33, 19, 11 
54, 46, 43 
128, 129, 133 
176, 185, 192 
152, 166, 169 
158, 176, 176 
152, 168, 168 
164, 176, 174 
163, 168, 164 
115, 112, 107 
96, 82, 76 
103, 81, 74 
101, 68, 58 
119, 82, 70 
125, 84, 71 
129, 86, 72 
117, 70, 57 
117, 70, 57 
131, 83, 72 
93, 46, 35 
119, 69, 61 
142, 94, 83 
134, 88, 74 
123, 81, 64 
85, 39, 28 
109, 62, 51 
103, 59, 52 
115, 70, 63 
109, 67, 60 
111, 71, 64 
94, 54, 49 
68, 29, 23 
136, 97, 89 
97, 56, 49 
87, 45, 37 
100, 54, 47 
112, 63, 55 
120, 73, 62 
111, 67, 55 
85, 44, 29 
61, 19, 9 
120, 78, 68 
89, 49, 42 
80, 40, 33 
145, 104, 97 
149, 108, 101 
148, 108, 99 
144, 104, 95 
95, 55, 46 
144, 105, 97 
119, 79, 72 
119, 81, 75 
107, 67, 64 
138, 100, 98 
141, 105, 104 
143, 109, 107 
142, 108, 108 
128, 97, 94 
140, 106, 103 
150, 115, 111 
141, 102, 96 
129, 86, 78 
141, 96, 89 
124, 79, 73 
110, 66, 64 
76, 34, 34 
102, 61, 58 
135, 94, 87 
128, 88, 79 
122, 82, 72 
119, 83, 66 
99, 63, 44 
99, 61, 43 
94, 56, 38 
105, 64, 49 
113, 72, 59 
108, 65, 55 
118, 73, 66 
102, 54, 49 
123, 78, 72 
100, 58, 51 
125, 85, 78 
92, 50, 42 
116, 73, 65 
115, 72, 64 
122, 79, 71 
101, 57, 47 
126, 83, 73 
112, 66, 55 
94, 49, 35 
102, 55, 42 
125, 78, 63 
132, 83, 67 
132, 84, 66 
124, 76, 60 
108, 61, 46 
119, 73, 62 
132, 89, 79 
111, 68, 58 
119, 76, 66 
123, 80, 72 
125, 82, 74 
126, 86, 79 
94, 53, 46 
75, 37, 31 
88, 50, 44 
87, 49, 45 
74, 36, 34 
100, 65, 62 
90, 55, 52 
110, 74, 73 
111, 73, 71 
128, 87, 82 
122, 79, 71 
89, 45, 38 
108, 65, 55 
105, 59, 50 
111, 65, 54 
105, 58, 45 
110, 63, 48 
110, 63, 48 
112, 66, 49 
114, 69, 53 
99, 57, 39 
95, 53, 36 
131, 91, 72 
110, 72, 54 
153, 117, 100 
139, 102, 92 
81, 48, 38 
87, 51, 42 
129, 92, 83 
103, 64, 56 
107, 69, 59 
96, 56, 47 
62, 23, 12 
122, 85, 71 
130, 92, 78 
123, 86, 72 
127, 92, 79 
86, 49, 39 
93, 59, 52 
107, 73, 68 
97, 67, 63 
113, 88, 83 
58, 42, 34 
150, 139, 135 
181, 178, 173 
181, 183, 180 
180, 186, 182 
204, 213, 208 
214, 219, 213 
182, 181, 176 
91, 83, 75 
108, 90, 83 
108, 80, 76 
72, 38, 35 
110, 70, 67 
124, 83, 80 
127, 86, 81 
93, 55, 49 
89, 53, 46 
122, 84, 78 
129, 90, 84 
108, 67, 64 
130, 89, 86 
113, 69, 67 
103, 59, 57 
89, 45, 43 
125, 81, 79 
125, 84, 81 
110, 69, 66 
110, 69, 64 
137, 96, 91 
120, 81, 73 
69, 28, 23 
102, 56, 55 
99, 53, 52 
129, 83, 82 
114, 70, 66 
119, 77, 70 
95, 55, 46 
86, 44, 34 
85, 43, 33 
107, 64, 54 
97, 50, 41 
120, 73, 64 
114, 69, 62 
99, 57, 50 
135, 94, 87 
118, 80, 74 
113, 74, 66 
120, 81, 72 
106, 67, 56 
108, 69, 58 
71, 32, 21 
107, 65, 55 
100, 57, 47 
91, 49, 39 
99, 56, 46 
110, 68, 58 
108, 66, 56 
122, 83, 74 
101, 61, 52 
113, 73, 66 
91, 53, 45 
70, 32, 26 
123, 84, 76 
88, 49, 41 
110, 72, 62 
95, 57, 49 
108, 72, 63 
114, 78, 69 
113, 77, 70 
112, 76, 69 
88, 54, 47 
117, 79, 75 
129, 93, 86 
95, 58, 54 
124, 88, 81 
113, 75, 69 
133, 94, 86 
131, 92, 86 
76, 38, 34 
122, 89, 87 
137, 103, 101 
128, 93, 86 
96, 61, 48 
109, 73, 56 
116, 78, 60 
108, 67, 52 
103, 60, 50 
102, 62, 57 
93, 51, 52 
90, 49, 52 
149, 108, 113 
128, 86, 89 
141, 99, 99 
128, 84, 82 
123, 79, 75 
120, 76, 72 
108, 63, 59 
129, 84, 80 
123, 79, 75 
110, 66, 62 
60, 18, 11 
122, 80, 73 
110, 67, 59 
132, 92, 83 
125, 86, 77 
109, 70, 61 
112, 73, 64 
165, 124, 118 
155, 114, 107 
137, 96, 89 
113, 73, 66 
123, 80, 72 
112, 70, 60 
109, 70, 61 
128, 87, 80 
121, 80, 75 
140, 101, 95 
139, 99, 96 
166, 128, 124 
164, 126, 124 
124, 86, 84 
142, 102, 101 
123, 83, 82 
123, 83, 82 
130, 90, 87 
141, 100, 97 
140, 102, 98 
97, 68, 63 
98, 70, 67 
136, 108, 103 
117, 89, 85 
88, 59, 52 
118, 89, 80 
122, 93, 84 
123, 94, 83 
135, 102, 95 
86, 54, 44 
54, 22, 14 
132, 99, 92 
100, 70, 61 
93, 63, 54 
91, 61, 52 
72, 41, 35 
115, 81, 78 
143, 109, 106 
77, 46, 42 
103, 75, 68 
103, 79, 73 
145, 126, 119 
47, 37, 30 
163, 160, 153 
174, 176, 170 
182, 187, 181 
108, 110, 105 
128, 130, 123 
163, 158, 154 
128, 117, 111 
144, 125, 120 
123, 99, 97 
106, 80, 80 
108, 78, 77 
141, 110, 107 
132, 96, 89 
125, 86, 77 
102, 59, 47 
86, 43, 29 
124, 79, 65 
137, 94, 80 
134, 93, 78 
152, 113, 100 
116, 79, 65 
104, 67, 53 
102, 67, 52 
101, 66, 51 
62, 25, 11 
38, 0, 0 
87, 45, 35 
120, 77, 67 
148, 102, 91 
139, 91, 80 
85, 38, 27 
98, 49, 39 
121, 72, 62 
135, 85, 75 
110, 63, 52 
111, 64, 55 
121, 78, 68 
79, 37, 29 
51, 12, 3 
106, 68, 58 
109, 72, 62 
86, 49, 37 
47, 10, 0 
118, 80, 70 
103, 65, 55 
114, 75, 67 
72, 33, 25 
132, 93, 85 
122, 83, 75 
140, 99, 92 
132, 92, 83 
125, 82, 72 
131, 87, 75 
105, 58, 45 
83, 36, 21 
156, 107, 91 
156, 108, 90 
120, 73, 50 
116, 69, 46 
144, 96, 78 
129, 83, 66 
121, 76, 62 
86, 43, 31 
115, 74, 61 
130, 88, 75 
110, 71, 58 
96, 58, 42 
59, 21, 5 
117, 79, 63 
124, 85, 72 
72, 33, 22 
88, 48, 39 
123, 84, 75 
86, 44, 34 
85, 44, 31 
107, 66, 53 
124, 83, 70 
131, 88, 78 
123, 80, 70 
128, 85, 75 
133, 90, 80 
118, 75, 65 
109, 66, 56 
117, 75, 65 
119, 78, 65 
90, 51, 38 
120, 82, 66 
106, 70, 53 
113, 76, 62 
89, 52, 42 
112, 73, 65 
80, 41, 33 
117, 79, 69 
119, 81, 71 
83, 46, 36 
111, 73, 63 
132, 94, 82 
141, 103, 91 
135, 97, 85 
155, 118, 106 
124, 87, 75 
93, 56, 44 
113, 76, 64 
79, 42, 30 
109, 72, 60 
129, 94, 81 
94, 57, 45 
124, 84, 74 
130, 87, 77 
119, 74, 67 
127, 82, 75 
118, 75, 67 
103, 63, 54 
172, 135, 125 
161, 124, 114 
92, 59, 48 
80, 43, 33 
83, 44, 33 
83, 39, 29 
141, 93, 82 
150, 102, 89 
142, 96, 82 
109, 67, 50 
124, 81, 67 
132, 89, 75 
140, 94, 83 
112, 66, 55 
112, 66, 55 
92, 46, 35 
78, 32, 21 
72, 26, 15 
74, 28, 17 
62, 17, 3 
60, 13, 0 
125, 78, 63 
135, 88, 73 
78, 33, 17 
54, 11, 0 
140, 98, 85 
142, 97, 90 
135, 90, 83 
130, 87, 73 
98, 55, 41 
127, 84, 76 
117, 77, 74 
129, 95, 92 
77, 52, 47 
90, 75, 68 
57, 49, 46 
118, 119, 123 
167, 176, 183 
172, 186, 189 
159, 177, 177 
174, 190, 189 
179, 191, 189 
163, 168, 164 
128, 125, 120 
159, 144, 139 
137, 114, 107 
141, 108, 98 
97, 60, 48 
88, 47, 34 
118, 75, 61 
120, 75, 61 
101, 54, 41 
99, 52, 41 
105, 58, 47 
106, 57, 49 
112, 65, 54 
135, 89, 75 
124, 81, 67 
132, 86, 75 
125, 79, 68 
88, 44, 34 
98, 54, 47 
107, 65, 58 
98, 56, 49 
132, 91, 86 
85, 46, 38 
117, 78, 70 
131, 91, 82 
106, 62, 55 
79, 33, 24 
110, 61, 53 
118, 71, 60 
84, 41, 27 
98, 57, 42 
132, 90, 77 
106, 64, 54 
63, 21, 13 
100, 59, 52 
96, 54, 47 
106, 67, 58 
162, 120, 112 
138, 95, 85 
110, 68, 58 
121, 81, 71 
112, 69, 61 
133, 92, 85 
77, 37, 32 
69, 29, 26 
136, 98, 96 
110, 75, 72 
64, 30, 28 
132, 98, 95 
133, 98, 95 
112, 76, 69 
150, 111, 103 
115, 72, 64 
112, 67, 60 
105, 61, 54 
110, 66, 62 
135, 94, 91 
90, 50, 45 
115, 76, 68 
144, 106, 96 
167, 129, 118 
96, 59, 47 
108, 71, 57 
97, 57, 44 
102, 62, 49 
133, 91, 78 
125, 83, 73 
111, 68, 58 
106, 62, 55 
85, 38, 33 
86, 41, 35 
81, 37, 35 
75, 31, 29 
66, 22, 20 
64, 20, 18 
102, 57, 53 
91, 46, 42 
87, 42, 36 
110, 65, 59 
76, 30, 23 
99, 53, 44 
129, 80, 72 
118, 71, 60 
123, 74, 64 
110, 60, 48 
108, 59, 49 
124, 77, 66 
123, 82, 69 
114, 75, 62 
118, 79, 66 
98, 58, 45 
110, 73, 61 
118, 81, 69 
112, 75, 65 
79, 42, 32 
69, 36, 26 
31, 0, 0 
73, 40, 32 
96, 63, 57 
69, 38, 32 
85, 54, 48 
77, 46, 42 
67, 33, 30 
70, 29, 24 
89, 47, 40 
109, 64, 58 
119, 74, 67 
122, 76, 69 
138, 91, 82 
126, 79, 68 
111, 64, 51 
112, 65, 52 
127, 80, 65 
143, 97, 83 
70, 28, 11 
88, 45, 31 
132, 91, 74 
143, 104, 89 
114, 77, 63 
113, 80, 69 
130, 97, 87 
117, 82, 75 
92, 55, 48 
104, 65, 57 
120, 82, 72 
67, 28, 19 
111, 72, 61 
119, 80, 67 
118, 81, 67 
142, 104, 90 
138, 103, 90 
121, 84, 74 
95, 61, 54 
102, 68, 63 
119, 89, 85 
146, 120, 118 
53, 36, 33 
151, 140, 137 
187, 183, 180 
187, 189, 188 
203, 209, 207 
172, 181, 178 
165, 170, 166 
164, 164, 160 
125, 116, 111 
108, 89, 85 
115, 87, 83 
118, 84, 81 
131, 91, 88 
101, 60, 57 
113, 72, 67 
138, 102, 95 
111, 78, 68 
134, 98, 91 
109, 73, 66 
91, 51, 48 
79, 39, 36 
82, 41, 38 
77, 36, 33 
61, 17, 15 
83, 39, 37 
96, 56, 51 
101, 61, 56 
126, 85, 80 
95, 55, 50 
84, 44, 37 
123, 83, 76 
100, 56, 52 
78, 38, 33 
111, 70, 65 
107, 69, 63 
123, 84, 76 
115, 76, 68 
103, 64, 55 
146, 103, 95 
107, 65, 58 
129, 84, 78 
122, 78, 74 
101, 56, 52 
93, 49, 47 
86, 45, 42 
109, 69, 66 
91, 54, 50 
94, 57, 50 
84, 48, 41 
115, 76, 68 
110, 71, 63 
111, 72, 63 
118, 79, 70 
137, 97, 88 
117, 78, 69 
99, 59, 50 
81, 41, 32 
80, 38, 30 
106, 67, 58 
115, 75, 68 
113, 73, 66 
128, 87, 80 
141, 102, 94 
75, 36, 28 
75, 39, 30 
122, 86, 79 
109, 73, 66 
97, 60, 53 
116, 82, 77 
116, 82, 77 
119, 87, 81 
98, 63, 60 
84, 49, 44 
81, 46, 43 
99, 65, 60 
102, 64, 60 
94, 57, 50 
93, 56, 52 
112, 77, 74 
124, 90, 90 
91, 57, 57 
84, 49, 46 
122, 86, 77 
113, 76, 64 
48, 10, 0 
97, 56, 43 
141, 98, 88 
124, 83, 78 
110, 70, 69 
86, 46, 46 
70, 30, 30 
126, 84, 84 
113, 72, 69 
123, 79, 75 
108, 64, 60 
116, 72, 72 
116, 71, 73 
132, 87, 89 
122, 78, 78 
95, 51, 51 
73, 29, 27 
116, 72, 70 
121, 77, 75 
144, 103, 100 
118, 77, 74 
73, 32, 29 
77, 36, 33 
121, 80, 77 
65, 24, 21 
84, 43, 40 
95, 55, 50 
100, 58, 51 
113, 70, 62 
111, 69, 62 
76, 35, 28 
118, 77, 72 
125, 87, 81 
111, 71, 68 
129, 89, 86 
143, 105, 101 
69, 31, 27 
82, 44, 40 
76, 38, 34 
73, 33, 30 
94, 54, 51 
95, 55, 52 
92, 55, 51 
57, 27, 23 
67, 37, 34 
94, 64, 61 
105, 76, 71 
126, 96, 92 
121, 90, 85 
93, 60, 54 
94, 61, 53 
72, 40, 34 
41, 9, 1 
119, 87, 81 
155, 122, 116 
108, 77, 72 
128, 97, 91 
143, 112, 106 
134, 103, 100 
86, 52, 49 
92, 59, 56 
97, 66, 62 
83, 56, 51 
107, 83, 79 
140, 123, 115 
43, 33, 26 
114, 112, 105 
207, 209, 203 
167, 172, 166 
159, 164, 158 
208, 210, 204 
152, 147, 143 
174, 163, 157 
92, 73, 69 
58, 34, 29 
33, 1, 1 
77, 41, 40 
166, 128, 124 
142, 101, 96 
116, 71, 64 
114, 71, 61 
123, 79, 67 
115, 71, 59 
123, 81, 71 
112, 75, 63 
103, 70, 59 
63, 31, 21 
55, 26, 15 
55, 26, 15 
37, 8, 0 
34, 3, 0 
89, 50, 39 
126, 82, 70 
133, 89, 77 
113, 67, 56 
117, 70, 59 
126, 77, 65 
146, 94, 82 
154, 104, 92 
125, 76, 64 
87, 40, 27 
134, 88, 77 
135, 91, 79 
114, 72, 62 
100, 61, 50 
89, 52, 40 
92, 55, 43 
48, 11, 1 
69, 32, 22 
117, 79, 69 
102, 64, 54 
34, 0, 0 
71, 32, 24 
121, 83, 77 
110, 72, 66 
111, 71, 64 
114, 75, 66 
117, 74, 64 
109, 65, 53 
115, 68, 55 
134, 87, 72 
117, 69, 53 
113, 65, 47 
116, 70, 51 
107, 61, 42 
132, 85, 70 
126, 81, 67 
117, 71, 60 
154, 111, 101 
86, 44, 34 
51, 9, 0 
96, 53, 43 
147, 105, 92 
141, 99, 86 
144, 102, 89 
73, 31, 21 
110, 68, 58 
100, 56, 49 
145, 100, 93 
160, 117, 108 
101, 60, 47 
67, 26, 13 
114, 73, 60 
127, 84, 74 
145, 102, 92 
107, 63, 53 
85, 41, 31 
131, 86, 79 
108, 65, 55 
128, 85, 75 
136, 93, 83 
67, 28, 17 
85, 46, 33 
113, 76, 62 
59, 22, 10 
60, 19, 16 
96, 54, 54 
93, 51, 51 
114, 73, 70 
91, 51, 46 
121, 80, 75 
99, 61, 53 
126, 88, 78 
125, 88, 76 
84, 47, 35 
113, 76, 62 
127, 91, 74 
142, 106, 89 
165, 128, 110 
96, 60, 41 
106, 70, 53 
86, 51, 38 
147, 109, 99 
133, 93, 84 
125, 82, 74 
156, 111, 105 
137, 92, 86 
104, 62, 55 
75, 34, 27 
124, 86, 76 
117, 80, 70 
119, 82, 72 
131, 93, 83 
116, 76, 66 
132, 89, 79 
122, 76, 65 
107, 60, 47 
120, 75, 61 
93, 51, 34 
145, 102, 88 
162, 119, 105 
156, 110, 96 
88, 43, 29 
94, 48, 37 
112, 66, 55 
113, 66, 53 
145, 97, 84 
132, 84, 71 
91, 44, 31 
116, 68, 53 
166, 117, 101 
136, 87, 71 
94, 48, 31 
102, 57, 41 
154, 111, 97 
147, 100, 91 
135, 88, 79 
92, 47, 31 
43, 0, 0 
59, 17, 9 
100, 62, 56 
116, 82, 79 
50, 25, 20 
53, 39, 31 
156, 148, 145 
147, 148, 152 
152, 161, 168 
168, 182, 185 
170, 188, 188 
177, 193, 192 
179, 191, 189 
194, 198, 197 
202, 198, 195 
239, 224, 219 
165, 142, 136 
154, 124, 116 
90, 54, 44 
115, 75, 65 
100, 57, 45 
115, 71, 59 
117, 71, 60 
116, 69, 60 
113, 66, 57 
102, 56, 49 
146, 99, 90 
112, 66, 55 
108, 63, 49 
107, 60, 49 
111, 65, 54 
134, 87, 78 
127, 82, 75 
74, 31, 24 
80, 38, 31 
69, 28, 21 
131, 90, 83 
121, 81, 74 
103, 64, 55 
94, 50, 43 
109, 63, 54 
120, 71, 63 
118, 71, 60 
110, 65, 51 
117, 74, 60 
135, 91, 79 
146, 103, 93 
138, 93, 86 
76, 34, 26 
91, 47, 40 
109, 66, 58 
126, 83, 73 
103, 60, 48 
100, 59, 46 
123, 82, 69 
122, 80, 70 
91, 49, 41 
76, 33, 26 
140, 99, 94 
161, 121, 118 
137, 99, 97 
151, 116, 113 
139, 106, 100 
111, 77, 72 
134, 98, 91 
113, 74, 66 
118, 79, 70 
104, 60, 50 
104, 60, 53 
126, 85, 80 
146, 107, 101 
57, 19, 13 
42, 4, 0 
84, 45, 37 
103, 65, 55 
92, 54, 44 
114, 76, 66 
129, 89, 78 
135, 95, 84 
104, 62, 54 
117, 74, 66 
132, 87, 80 
96, 52, 45 
123, 75, 70 
109, 62, 59 
151, 105, 104 
138, 94, 94 
101, 57, 57 
112, 66, 65 
123, 77, 76 
113, 67, 66 
141, 96, 92 
135, 90, 86 
141, 93, 88 
124, 76, 71 
142, 93, 87 
108, 60, 54 
92, 41, 36 
103, 53, 45 
107, 57, 49 
78, 29, 21 
120, 79, 66 
109, 70, 57 
131, 92, 79 
99, 59, 46 
113, 76, 64 
107, 70, 58 
106, 69, 59 
151, 114, 104 
126, 93, 83 
104, 71, 61 
88, 55, 47 
46, 14, 6 
79, 48, 42 
51, 21, 15 
56, 26, 22 
34, 1, 0 
68, 27, 24 
115, 71, 67 
107, 62, 58 
105, 61, 55 
137, 89, 84 
116, 70, 63 
129, 80, 72 
113, 66, 55 
123, 76, 65 
121, 76, 62 
99, 52, 41 
103, 60, 46 
151, 109, 96 
128, 86, 73 
110, 71, 58 
110, 73, 61 
119, 86, 75 
74, 42, 32 
96, 62, 55 
48, 14, 7 
59, 23, 14 
108, 69, 61 
138, 98, 89 
141, 101, 90 
112, 73, 60 
124, 85, 72 
113, 76, 62 
110, 73, 59 
131, 93, 83 
97, 61, 52 
95, 58, 51 
42, 11, 7 
85, 61, 58 
39, 21, 20 
178, 168, 167 
180, 176, 175 
192, 193, 195 
191, 197, 197 
126, 135, 135 
184, 188, 187 
144, 144, 140 
120, 111, 106 
102, 83, 79 
125, 97, 94 
90, 57, 54 
75, 37, 35 
119, 78, 75 
102, 62, 57 
103, 66, 59 
99, 66, 56 
95, 58, 51 
108, 72, 65 
94, 54, 51 
107, 67, 64 
101, 60, 57 
75, 34, 31 
123, 79, 77 
139, 95, 93 
74, 34, 29 
117, 76, 71 
94, 54, 49 
81, 41, 36 
87, 47, 40 
114, 74, 67 
114, 73, 68 
84, 46, 40 
97, 59, 53 
117, 81, 74 
119, 83, 76 
99, 62, 55 
132, 93, 87 
106, 65, 60 
79, 35, 33 
104, 60, 58 
97, 51, 52 
96, 52, 52 
116, 74, 74 
71, 31, 30 
119, 80, 80 
70, 35, 32 
38, 3, 0 
49, 15, 12 
112, 78, 73 
115, 81, 76 
106, 70, 63 
92, 54, 46 
101, 63, 55 
94, 53, 46 
84, 44, 35 
89, 49, 40 
121, 78, 70 
117, 74, 66 
126, 86, 79 
101, 60, 53 
84, 44, 37 
82, 42, 35 
73, 35, 29 
86, 50, 43 
106, 70, 63 
72, 37, 32 
41, 7, 2 
117, 83, 80 
60, 26, 23 
54, 20, 17 
67, 33, 30 
92, 59, 56 
104, 70, 67 
116, 82, 79 
107, 72, 69 
86, 51, 46 
27, 0, 0 
106, 70, 69 
88, 53, 56 
127, 91, 94 
135, 96, 96 
114, 76, 70 
126, 87, 78 
117, 78, 65 
119, 78, 65 
112, 73, 62 
95, 55, 50 
115, 75, 72 
140, 100, 99 
126, 86, 85 
121, 80, 77 
101, 61, 56 
126, 83, 75 
70, 27, 20 
125, 81, 79 
107, 63, 63 
98, 53, 55 
71, 27, 27 
113, 69, 69 
141, 97, 95 
114, 70, 68 
46, 3, 0 
83, 43, 38 
91, 51, 46 
70, 29, 24 
58, 18, 13 
53, 13, 8 
62, 21, 16 
145, 104, 99 
125, 84, 79 
100, 58, 51 
94, 52, 44 
88, 46, 39 
61, 19, 12 
137, 96, 91 
114, 73, 68 
97, 57, 54 
75, 35, 32 
48, 10, 6 
74, 36, 32 
131, 93, 89 
138, 100, 96 
171, 132, 129 
117, 79, 73 
97, 59, 53 
118, 80, 76 
147, 113, 110 
111, 81, 78 
111, 80, 77 
146, 115, 112 
150, 119, 116 
